log_id,planta_id,activo_id,fecha_hora,tipo_evento_id,descripcion
494,2,,2024-02-07 06:00:00.000000,20,ok
495,1,,2024-02-07 14:00:00.000000,22,normal
496,4,,2024-02-07 14:00:00.000000,21,ok
497,3,,2024-02-07 14:00:00.000000,21,
498,5,139.0,2024-02-07 15:43:36.828681,13,sin novedad
499,5,116.0,2024-02-07 19:01:21.943970,10,OK
500,3,,2024-02-07 22:00:00.000000,21,normal
501,4,,2024-02-07 22:00:00.000000,21,ok
502,1,,2024-02-07 22:00:00.000000,19,normal
503,2,56.0,2024-02-07 22:38:59.859896,14,
504,1,,2024-02-08 06:00:00.000000,21,normal
505,5,,2024-02-08 06:00:00.000000,19,
506,2,42.0,2024-02-08 07:54:25.101061,12,DRN OK
507,4,111.0,2024-02-08 07:56:37.661522,12,DRN OK
508,1,6.0,2024-02-08 10:52:32.596040,3,por mantenimiento
509,1,10.0,2024-02-08 13:25:58.752526,16,operador reseteo
510,1,,2024-02-08 14:00:00.000000,22,normal
511,5,134.0,2024-02-08 16:25:05.940960,12,sin novedad
512,2,41.0,2024-02-08 16:51:03.546597,12,DRN OK
513,1,30.0,2024-02-08 19:26:16.951034,13,sin novedad
514,2,55.0,2024-02-08 21:58:57.953107,16,operador reseteo
515,4,,2024-02-08 22:00:00.000000,19,normal
516,2,,2024-02-08 22:00:00.000000,21,s/n
517,5,,2024-02-08 22:00:00.000000,21,normal
518,1,6.0,2024-02-08 22:39:41.561961,8,reanuda produccion
519,2,57.0,2024-02-09 02:54:39.282713,15,sin intervencion
520,1,,2024-02-09 06:00:00.000000,19,s/n
521,4,,2024-02-09 06:00:00.000000,21,ok
522,2,,2024-02-09 08:19:27.538599,27,aviso proveedor externo
523,1,17.0,2024-02-09 11:05:58.377989,13,DRN OK
524,3,75.0,2024-02-09 11:54:01.538749,15,restablecida sola
525,3,81.0,2024-02-09 13:42:59.190797,13,DRN OK
526,2,,2024-02-09 14:00:00.000000,22,
527,3,68.0,2024-02-09 17:02:44.185920,3,por mantenimiento
528,5,,2024-02-09 22:00:00.000000,20,ok
529,3,,2024-02-09 22:00:00.000000,22,s/n
530,2,,2024-02-09 22:00:00.000000,19,
531,1,,2024-02-09 22:00:00.000000,20,
532,3,68.0,2024-02-09 23:09:31.105268,6,
533,4,95.0,2024-02-10 05:32:44.669658,14,DRN OK
534,2,,2024-02-10 06:00:00.000000,21,s/n
535,3,63.0,2024-02-10 08:46:52.053991,15,sin intervencion
536,2,,2024-02-10 14:00:00.000000,20,s/n
537,1,,2024-02-10 14:00:00.000000,21,s/n
538,2,,2024-02-10 22:00:00.000000,21,s/n
539,3,,2024-02-10 22:00:00.000000,20,s/n
540,1,,2024-02-10 22:00:00.000000,22,normal
541,5,124.0,2024-02-11 00:37:48.702959,12,purga completa
542,1,,2024-02-11 06:00:00.000000,22,normal
543,2,,2024-02-11 06:00:00.000000,19,ok
544,4,,2024-02-11 06:00:00.000000,20,
545,4,105.0,2024-02-11 07:30:33.143885,16,operador reseteo
546,1,,2024-02-11 14:00:00.000000,19,ok
547,3,,2024-02-11 14:00:00.000000,21,
548,5,,2024-02-11 14:00:00.000000,22,
549,4,,2024-02-11 14:00:00.000000,19,normal
550,2,,2024-02-11 14:00:00.000000,21,ok
551,2,41.0,2024-02-11 14:58:13.922762,13,purga completa
552,5,,2024-02-11 16:32:05.173205,27,ver informe adjunto
553,3,75.0,2024-02-11 18:58:52.567379,18,restablecida sola
554,2,39.0,2024-02-11 19:26:59.483113,13,ok.
555,4,105.0,2024-02-11 20:24:10.053970,11,OK
556,1,,2024-02-11 22:00:00.000000,22,s/n
557,4,,2024-02-12 06:00:00.000000,19,ok
558,1,,2024-02-12 06:00:00.000000,20,ok
559,2,,2024-02-12 06:00:00.000000,21,s/n
560,4,111.0,2024-02-12 07:05:29.980244,13,
561,3,68.0,2024-02-12 11:47:33.543643,18,operador reseteo
562,5,133.0,2024-02-12 12:52:15.013033,10,OK
563,1,,2024-02-12 14:00:00.000000,22,s/n
564,3,76.0,2024-02-12 19:33:23.860862,18,sin intervencion
565,3,73.0,2024-02-12 20:07:01.824321,12,OK
566,4,96.0,2024-02-12 20:40:27.535310,11,purga completa
567,3,73.0,2024-02-12 20:44:21.911475,12,OK
568,5,,2024-02-12 22:00:00.000000,19,normal
569,2,,2024-02-12 22:00:00.000000,22,
570,4,,2024-02-12 22:00:00.000000,19,
571,1,31.0,2024-02-13 02:10:50.796282,13,DRN OK
572,3,,2024-02-13 06:00:00.000000,22,normal
573,1,,2024-02-13 06:00:00.000000,19,s/n
574,4,,2024-02-13 06:00:00.000000,22,ok
575,2,,2024-02-13 09:12:06.090592,27,ver informe adjunto
576,1,,2024-02-13 14:00:00.000000,21,normal
577,5,,2024-02-13 14:00:00.000000,19,
578,2,54.0,2024-02-13 15:10:30.105660,16,operador reseteo
579,3,64.0,2024-02-13 19:21:02.675297,13,OK
580,2,,2024-02-13 22:00:00.000000,21,normal
581,4,,2024-02-13 22:00:00.000000,20,
582,3,,2024-02-13 22:00:00.000000,20,ok
583,3,66.0,2024-02-14 02:44:10.592316,16,restablecida sola
584,4,103.0,2024-02-14 05:48:25.330610,18,sin intervencion
585,5,,2024-02-14 06:00:00.000000,22,ok
586,4,,2024-02-14 06:00:00.000000,20,ok
587,5,116.0,2024-02-14 06:09:42.452752,15,sin intervencion
588,3,68.0,2024-02-14 07:03:51.627631,13,OK
589,4,90.0,2024-02-14 07:10:18.796048,12,sin novedad
590,4,107.0,2024-02-14 10:42:16.128759,15,operador reseteo
591,2,54.0,2024-02-14 11:54:55.667087,14,sin novedad
592,2,,2024-02-14 14:00:00.000000,21,
593,4,,2024-02-14 14:00:00.000000,21,
594,5,,2024-02-14 14:00:00.000000,19,ok
595,1,,2024-02-14 14:00:00.000000,22,normal
596,3,,2024-02-14 14:00:00.000000,21,s/n
597,5,,2024-02-14 22:00:00.000000,20,s/n
598,3,,2024-02-14 22:00:00.000000,21,normal
599,1,6.0,2024-02-14 22:51:38.697377,12,OK
600,5,119.0,2024-02-15 00:07:43.657800,10,purga completa
601,5,,2024-02-15 06:00:00.000000,21,
602,3,,2024-02-15 06:00:00.000000,19,ok
603,2,,2024-02-15 06:00:00.000000,22,normal
604,4,,2024-02-15 06:00:00.000000,21,
605,2,45.0,2024-02-15 06:36:50.840228,14,OK
606,5,116.0,2024-02-15 12:20:01.594568,10,OK
607,1,,2024-02-15 14:00:00.000000,20,
608,4,,2024-02-15 14:00:00.000000,22,
609,3,,2024-02-15 14:00:00.000000,22,
610,2,45.0,2024-02-15 20:39:03.766191,12,purga completa
611,1,,2024-02-15 22:00:00.000000,19,
612,2,,2024-02-15 22:00:00.000000,20,ok
613,3,,2024-02-15 22:00:00.000000,22,s/n
614,4,,2024-02-15 22:00:00.000000,21,s/n
615,5,127.0,2024-02-16 02:53:52.924380,18,operador reseteo
616,3,,2024-02-16 06:00:00.000000,21,normal
617,5,125.0,2024-02-16 06:56:21.098475,14,sin novedad
618,2,41.0,2024-02-16 10:33:26.569643,15,sin intervencion
619,2,54.0,2024-02-16 11:56:09.310299,16,operador reseteo
620,2,,2024-02-16 14:00:00.000000,22,
621,3,,2024-02-16 14:00:00.000000,20,
622,5,,2024-02-16 14:00:00.000000,22,ok
623,1,,2024-02-16 14:00:00.000000,19,
624,5,116.0,2024-02-16 14:13:39.586685,16,sin intervencion
625,5,122.0,2024-02-16 14:41:25.655131,16,restablecida sola
626,5,126.0,2024-02-16 16:10:12.824069,1,
627,5,121.0,2024-02-16 20:35:27.285586,4,por mantenimiento
628,1,,2024-02-16 22:00:00.000000,22,normal
629,3,,2024-02-16 22:00:00.000000,19,ok
630,2,,2024-02-16 22:00:00.000000,20,
631,1,33.0,2024-02-17 00:30:51.944133,11,sin novedad
632,2,45.0,2024-02-17 05:02:20.660906,13,DRN OK
633,1,,2024-02-17 06:00:00.000000,22,normal
634,3,,2024-02-17 06:00:00.000000,19,
635,3,76.0,2024-02-17 08:40:50.795273,13,DRN OK
636,5,126.0,2024-02-17 10:43:33.302741,6,arranque normal
637,4,85.0,2024-02-17 12:21:39.072106,10,purga completa
638,3,65.0,2024-02-17 20:00:06.688788,10,OK
639,5,,2024-02-17 22:00:00.000000,20,s/n
640,3,,2024-02-17 22:00:00.000000,21,normal
641,4,85.0,2024-02-17 22:05:17.633682,16,restablecida sola
642,1,21.0,2024-02-18 05:28:47.664622,10,ok.
643,1,,2024-02-18 06:00:00.000000,22,
644,3,,2024-02-18 06:00:00.000000,21,normal
645,5,123.0,2024-02-18 09:40:21.331364,12,OK
646,4,91.0,2024-02-18 11:04:44.447082,11,sin novedad
647,2,,2024-02-18 14:00:00.000000,22,ok
648,3,,2024-02-18 14:00:00.000000,21,
649,5,121.0,2024-02-18 19:53:14.357166,7,OK
650,4,102.0,2024-02-18 21:57:56.330245,16,restablecida sola
651,5,,2024-02-18 22:00:00.000000,19,s/n
652,4,,2024-02-18 22:00:00.000000,20,s/n
653,2,59.0,2024-02-18 23:35:39.321956,14,ok.
654,1,27.0,2024-02-19 00:54:17.624153,12,DRN OK
655,1,21.0,2024-02-19 01:25:06.062079,15,sin intervencion
656,5,116.0,2024-02-19 02:01:08.181968,14,
657,3,64.0,2024-02-19 04:52:16.944075,13,ok.
658,3,70.0,2024-02-19 05:16:47.149437,14,purga completa
659,3,,2024-02-19 06:00:00.000000,19,s/n
660,2,,2024-02-19 06:00:00.000000,22,ok
661,2,56.0,2024-02-19 09:52:00.520194,14,
662,2,46.0,2024-02-19 10:49:48.871653,14,purga completa
663,2,,2024-02-19 14:00:00.000000,22,ok
664,5,,2024-02-19 14:00:00.000000,20,s/n
665,5,135.0,2024-02-19 14:15:53.148835,2,ver OT
666,2,54.0,2024-02-19 15:40:56.627454,14,purga completa
667,4,84.0,2024-02-19 17:01:28.884957,12,ok.
668,4,90.0,2024-02-19 17:43:59.207026,1,PARADA POR FALLA
669,2,46.0,2024-02-19 19:06:00.159987,16,sin intervencion
670,4,,2024-02-19 19:40:18.949234,25,aviso proveedor externo
671,3,,2024-02-19 19:40:21.032383,28,ver informe adjunto
672,4,107.0,2024-02-19 20:18:11.342245,10,OK
673,4,90.0,2024-02-19 21:13:47.695013,7,reanuda produccion
674,2,45.0,2024-02-19 21:22:17.255917,12,
675,5,,2024-02-19 22:00:00.000000,22,ok
676,4,,2024-02-19 22:00:00.000000,20,
677,2,,2024-02-19 22:00:00.000000,22,normal
678,1,,2024-02-19 22:00:00.000000,20,ok
679,1,37.0,2024-02-20 00:14:35.479185,12,purga completa
680,5,142.0,2024-02-20 03:14:10.268883,14,OK
681,5,,2024-02-20 06:00:00.000000,20,
682,1,,2024-02-20 06:00:00.000000,22,s/n
683,2,,2024-02-20 06:00:00.000000,21,
684,4,85.0,2024-02-20 11:27:19.287297,10,ok.
685,2,54.0,2024-02-20 11:43:00.509172,12,purga completa
686,1,31.0,2024-02-20 13:07:23.067021,17,operador reseteo
687,1,,2024-02-20 14:00:00.000000,20,ok
688,5,,2024-02-20 14:00:00.000000,19,
689,4,,2024-02-20 14:00:00.000000,20,normal
690,4,,2024-02-20 17:40:08.218515,23,
691,3,69.0,2024-02-20 18:24:56.829922,14,OK
692,3,,2024-02-20 22:00:00.000000,20,normal
693,1,,2024-02-20 22:00:00.000000,22,s/n
694,2,,2024-02-20 22:00:00.000000,22,normal
695,4,,2024-02-20 22:00:00.000000,19,
696,1,27.0,2024-02-20 22:41:21.949060,2,por mantenimiento
697,4,112.0,2024-02-21 05:09:21.865511,13,
698,4,87.0,2024-02-21 05:27:43.689059,10,
699,4,,2024-02-21 06:00:00.000000,21,normal
700,3,,2024-02-21 06:00:00.000000,21,ok
701,5,,2024-02-21 06:00:00.000000,22,
702,1,32.0,2024-02-21 06:16:53.894464,15,sin intervencion
703,5,135.0,2024-02-21 07:57:13.001543,9,arranque normal
704,4,95.0,2024-02-21 09:35:21.912090,13,purga completa
705,3,,2024-02-21 14:00:00.000000,19,
706,1,,2024-02-21 14:00:00.000000,21,
707,4,,2024-02-21 14:00:00.000000,22,ok
708,2,,2024-02-21 14:00:00.000000,21,ok
709,3,73.0,2024-02-21 16:13:48.844021,18,operador reseteo
710,2,48.0,2024-02-21 17:09:28.725665,10,sin novedad
711,1,27.0,2024-02-21 19:55:03.441054,9,
712,5,,2024-02-21 22:00:00.000000,19,
713,2,,2024-02-21 22:00:00.000000,22,normal
714,1,4.0,2024-02-21 23:17:54.935666,11,ok.
715,1,6.0,2024-02-22 03:14:11.886222,12,sin novedad
716,2,60.0,2024-02-22 04:00:12.030677,14,purga completa
717,4,98.0,2024-02-22 04:19:42.579916,3,por mantenimiento
718,3,,2024-02-22 06:00:00.000000,19,s/n
719,2,48.0,2024-02-22 06:06:13.401280,13,purga completa
720,1,8.0,2024-02-22 08:24:31.919514,11,OK
721,1,19.0,2024-02-22 13:04:01.494537,11,
722,5,,2024-02-22 14:00:00.000000,21,ok
723,4,,2024-02-22 14:00:00.000000,20,ok
724,2,,2024-02-22 14:00:00.000000,21,s/n
725,4,96.0,2024-02-22 17:52:24.273215,16,sin intervencion
726,3,69.0,2024-02-22 18:18:00.673595,17,restablecida sola
727,4,98.0,2024-02-22 19:03:04.111161,9,reanuda produccion
728,1,33.0,2024-02-22 20:37:02.469375,18,sin intervencion
729,5,,2024-02-22 22:00:00.000000,20,
730,1,,2024-02-22 22:00:00.000000,21,
731,2,51.0,2024-02-23 04:26:34.559830,18,operador reseteo
732,4,85.0,2024-02-23 04:39:49.124657,13,sin novedad
733,5,144.0,2024-02-23 16:06:25.108428,17,sin intervencion
734,2,39.0,2024-02-23 17:51:02.742383,14,
735,2,51.0,2024-02-23 18:09:58.307588,13,OK
736,3,,2024-02-23 22:00:00.000000,21,
737,5,,2024-02-23 22:00:00.000000,19,normal
738,2,,2024-02-23 22:00:00.000000,19,s/n
739,4,,2024-02-23 22:00:00.000000,21,ok
740,2,39.0,2024-02-24 03:33:56.959724,10,sin novedad
741,4,91.0,2024-02-24 05:45:25.151954,10,sin novedad
742,4,,2024-02-24 06:00:00.000000,21,
743,1,,2024-02-24 06:00:00.000000,20,normal
744,2,,2024-02-24 06:00:00.000000,21,
745,4,99.0,2024-02-24 09:04:12.880322,16,sin intervencion
746,2,,2024-02-24 14:00:00.000000,19,
747,4,,2024-02-24 14:00:00.000000,21,normal
748,5,,2024-02-24 14:00:00.000000,19,ok
749,3,73.0,2024-02-24 20:15:04.975068,10,ok.
750,5,126.0,2024-02-24 20:39:45.140588,11,OK
751,4,,2024-02-24 22:00:00.000000,19,s/n
752,2,,2024-02-24 22:00:00.000000,19,
753,1,30.0,2024-02-25 02:39:06.890252,14,sin novedad
754,4,,2024-02-25 06:00:00.000000,21,normal
755,2,,2024-02-25 06:00:00.000000,21,
756,1,,2024-02-25 06:00:00.000000,22,
757,1,,2024-02-25 14:00:00.000000,21,s/n
758,2,,2024-02-25 14:00:00.000000,19,
759,3,,2024-02-25 14:00:00.000000,19,s/n
760,4,105.0,2024-02-25 19:24:33.261891,14,
761,1,10.0,2024-02-25 20:33:50.698782,10,OK
762,2,,2024-02-25 22:00:00.000000,21,s/n
763,1,,2024-02-25 22:00:00.000000,20,
764,4,,2024-02-26 06:00:00.000000,22,s/n
765,3,,2024-02-26 06:00:00.000000,20,ok
766,1,,2024-02-26 14:00:00.000000,19,normal
767,5,,2024-02-26 14:00:00.000000,21,normal
768,4,,2024-02-26 14:00:00.000000,21,ok
769,4,107.0,2024-02-26 19:03:02.351900,10,purga completa
770,4,,2024-02-26 22:00:00.000000,22,normal
771,5,,2024-02-26 22:00:00.000000,22,s/n
772,3,,2024-02-26 22:00:00.000000,20,
773,2,,2024-02-26 22:00:00.000000,21,
774,5,135.0,2024-02-26 22:10:21.511989,2,
775,1,3.0,2024-02-26 23:10:00.270133,14,
776,3,69.0,2024-02-27 05:04:58.287263,10,OK
777,5,,2024-02-27 06:00:00.000000,19,
778,2,,2024-02-27 06:00:00.000000,22,
779,3,,2024-02-27 06:00:00.000000,21,s/n
780,1,,2024-02-27 06:00:00.000000,22,
781,4,,2024-02-27 06:00:00.000000,19,ok
782,4,104.0,2024-02-27 10:26:33.766263,10,
783,1,12.0,2024-02-27 12:40:08.052723,11,ok.
784,2,,2024-02-27 14:00:00.000000,21,normal
785,4,,2024-02-27 14:00:00.000000,21,
786,3,,2024-02-27 14:00:00.000000,20,
787,5,,2024-02-27 14:00:00.000000,22,ok
788,1,,2024-02-27 14:00:00.000000,21,
789,5,135.0,2024-02-27 16:12:22.556855,8,OK
790,2,44.0,2024-02-27 20:25:52.257373,15,operador reseteo
791,2,,2024-02-27 22:00:00.000000,22,normal
792,3,,2024-02-27 22:00:00.000000,21,s/n
793,4,,2024-02-27 22:00:00.000000,22,s/n
794,1,7.0,2024-02-28 04:12:08.574217,10,DRN OK
795,5,130.0,2024-02-28 04:29:23.203785,13,OK
796,5,,2024-02-28 06:00:00.000000,20,s/n
797,3,,2024-02-28 06:00:00.000000,19,
798,4,,2024-02-28 06:00:00.000000,21,
799,5,130.0,2024-02-28 10:06:29.993537,13,ok.
800,5,118.0,2024-02-28 13:01:12.699553,10,
801,5,,2024-02-28 14:00:00.000000,21,ok
802,2,,2024-02-28 14:00:00.000000,22,
803,3,,2024-02-28 14:00:00.000000,19,normal
804,2,39.0,2024-02-28 17:06:25.228760,14,ok.
805,4,,2024-02-28 22:00:00.000000,20,s/n
806,5,,2024-02-28 22:00:00.000000,19,s/n
807,3,,2024-02-28 22:00:00.000000,21,normal
808,1,5.0,2024-02-29 03:24:07.911874,17,operador reseteo
809,1,8.0,2024-02-29 04:07:41.492172,12,OK
810,1,18.0,2024-02-29 04:26:35.951443,12,
811,3,,2024-02-29 06:00:00.000000,21,s/n
812,3,64.0,2024-02-29 08:42:21.421934,11,DRN OK
813,2,55.0,2024-02-29 09:49:21.070882,16,sin intervencion
814,5,,2024-02-29 14:00:00.000000,19,
815,1,14.0,2024-02-29 19:24:24.817889,16,restablecida sola
816,5,,2024-02-29 22:00:00.000000,19,
817,4,,2024-02-29 22:00:00.000000,19,s/n
818,2,53.0,2024-03-01 03:16:13.302512,10,DRN OK
819,1,21.0,2024-03-01 03:47:15.011535,11,DRN OK
820,4,,2024-03-01 06:00:00.000000,20,
821,1,,2024-03-01 06:00:00.000000,21,normal
822,5,,2024-03-01 10:14:26.954389,25,
823,3,,2024-03-01 14:00:00.000000,21,ok
824,1,37.0,2024-03-01 16:05:45.618013,11,
825,2,44.0,2024-03-01 16:10:11.189409,10,
826,1,31.0,2024-03-01 17:47:01.339813,13,DRN OK
827,2,49.0,2024-03-01 20:01:59.410245,11,sin novedad
828,5,,2024-03-01 22:00:00.000000,22,s/n
829,2,,2024-03-02 06:00:00.000000,19,s/n
830,5,,2024-03-02 06:00:00.000000,20,
831,1,,2024-03-02 06:00:00.000000,20,ok
832,5,138.0,2024-03-02 09:28:31.571949,18,sin intervencion
833,4,89.0,2024-03-02 09:31:13.126760,12,
834,3,72.0,2024-03-02 10:15:37.210769,13,purga completa
835,3,70.0,2024-03-02 12:08:21.320465,12,sin novedad
836,2,,2024-03-02 14:00:00.000000,22,ok
837,1,,2024-03-02 14:00:00.000000,19,ok
838,4,,2024-03-02 14:00:00.000000,19,s/n
839,5,131.0,2024-03-02 14:18:10.784459,12,OK
840,3,66.0,2024-03-02 17:35:18.391364,14,sin novedad
841,5,,2024-03-02 22:00:00.000000,22,
842,3,,2024-03-02 22:00:00.000000,19,
843,2,,2024-03-02 22:00:00.000000,21,normal
844,2,56.0,2024-03-03 00:56:42.531298,12,OK
845,5,,2024-03-03 06:00:00.000000,22,s/n
846,1,15.0,2024-03-03 06:21:53.536923,10,
847,4,85.0,2024-03-03 08:51:09.325831,14,DRN OK
848,4,,2024-03-03 14:00:00.000000,22,normal
849,2,,2024-03-03 14:00:00.000000,22,ok
850,2,54.0,2024-03-03 16:53:52.321701,11,sin novedad
851,1,12.0,2024-03-03 17:53:13.764167,11,
852,3,79.0,2024-03-03 21:50:54.804205,14,ok.
853,2,,2024-03-03 22:00:00.000000,21,normal
854,1,,2024-03-03 22:00:00.000000,19,ok
855,5,114.0,2024-03-04 00:31:51.070897,14,ok.
856,5,,2024-03-04 01:53:51.230507,28,aviso proveedor externo
857,1,,2024-03-04 06:00:00.000000,21,s/n
858,2,,2024-03-04 06:00:00.000000,20,normal
859,5,,2024-03-04 06:00:00.000000,21,s/n
860,3,,2024-03-04 06:00:00.000000,19,ok
861,4,,2024-03-04 06:00:00.000000,21,ok
862,4,95.0,2024-03-04 07:26:22.679933,10,ok.
863,2,39.0,2024-03-04 09:54:18.640144,17,operador reseteo
864,5,123.0,2024-03-04 11:34:21.000207,12,purga completa
865,3,,2024-03-04 14:00:00.000000,19,s/n
866,1,,2024-03-04 14:00:00.000000,20,
867,3,,2024-03-04 16:13:45.930472,29,
868,5,117.0,2024-03-04 17:12:36.622347,17,sin intervencion
869,3,,2024-03-04 19:37:21.591166,28,aviso proveedor externo
870,5,132.0,2024-03-04 20:25:49.752054,16,restablecida sola
871,5,,2024-03-04 22:00:00.000000,22,normal
872,1,,2024-03-04 22:00:00.000000,21,ok
873,2,55.0,2024-03-05 00:48:41.769136,10,OK
874,5,,2024-03-05 06:00:00.000000,19,normal
875,4,100.0,2024-03-05 11:01:40.147655,11,sin novedad
876,5,140.0,2024-03-05 13:27:11.488118,14,sin novedad
877,5,,2024-03-05 14:00:00.000000,19,normal
878,1,,2024-03-05 14:00:00.000000,21,normal
879,4,,2024-03-05 14:00:00.000000,21,s/n
880,5,117.0,2024-03-05 14:39:55.549510,12,ok.
881,5,130.0,2024-03-05 17:39:35.106475,13,OK
882,1,,2024-03-05 22:00:00.000000,20,ok
883,2,,2024-03-05 22:00:00.000000,19,
884,5,,2024-03-05 22:00:00.000000,19,
885,5,135.0,2024-03-05 23:46:19.543750,12,ok.
886,1,19.0,2024-03-06 03:33:53.363933,14,ok.
887,4,,2024-03-06 06:00:00.000000,20,s/n
888,2,,2024-03-06 06:00:00.000000,22,normal
889,3,,2024-03-06 06:00:00.000000,20,ok
890,5,,2024-03-06 06:00:00.000000,21,
891,4,110.0,2024-03-06 07:51:49.511656,13,ok.
892,5,117.0,2024-03-06 08:46:19.470097,15,restablecida sola
893,5,138.0,2024-03-06 10:26:10.537782,15,sin intervencion
894,3,,2024-03-06 14:00:00.000000,21,
895,4,,2024-03-06 14:00:00.000000,21,ok
896,5,,2024-03-06 14:00:00.000000,21,s/n
897,2,,2024-03-06 14:00:00.000000,19,s/n
898,1,24.0,2024-03-07 02:12:49.733560,13,purga completa
899,5,,2024-03-07 06:00:00.000000,22,s/n
900,2,,2024-03-07 06:00:00.000000,22,
901,3,,2024-03-07 06:00:00.000000,19,s/n
902,3,70.0,2024-03-07 12:14:03.852211,11,
903,4,89.0,2024-03-07 12:54:21.814210,11,DRN OK
904,4,,2024-03-07 14:00:00.000000,21,normal
905,1,,2024-03-07 14:00:00.000000,22,
906,2,,2024-03-07 14:00:00.000000,22,s/n
907,5,136.0,2024-03-07 14:35:39.151895,14,sin novedad
908,4,,2024-03-07 22:00:00.000000,21,
909,5,,2024-03-07 22:00:00.000000,22,
910,2,47.0,2024-03-08 03:16:17.023182,12,DRN OK
911,2,45.0,2024-03-08 03:53:45.804469,12,
912,3,66.0,2024-03-08 04:39:38.194976,16,restablecida sola
913,3,66.0,2024-03-08 05:17:09.643853,12,DRN OK
914,5,132.0,2024-03-08 06:13:13.775211,16,restablecida sola
915,2,52.0,2024-03-08 13:05:34.111480,18,restablecida sola
916,3,,2024-03-08 14:00:00.000000,19,s/n
917,1,,2024-03-08 14:00:00.000000,22,normal
918,2,,2024-03-08 14:00:00.000000,19,ok
919,5,,2024-03-08 14:00:00.000000,22,
920,2,60.0,2024-03-08 14:01:25.191649,13,sin novedad
921,5,124.0,2024-03-08 14:33:14.604147,14,ok.
922,2,48.0,2024-03-08 20:02:31.205777,14,sin novedad
923,2,54.0,2024-03-08 21:08:56.810357,14,sin novedad
924,1,,2024-03-08 22:00:00.000000,20,ok
925,2,,2024-03-08 22:00:00.000000,20,normal
926,3,,2024-03-08 22:00:00.000000,19,ok
927,2,,2024-03-09 06:00:00.000000,22,normal
928,4,,2024-03-09 06:00:00.000000,21,s/n
929,3,,2024-03-09 14:00:00.000000,21,
930,4,,2024-03-09 14:00:00.000000,19,normal
931,5,,2024-03-09 14:00:00.000000,20,ok
932,1,3.0,2024-03-09 16:32:05.067459,14,ok.
933,2,56.0,2024-03-09 16:33:34.552582,16,sin intervencion
934,5,,2024-03-09 22:00:00.000000,22,ok
935,3,,2024-03-09 22:00:00.000000,19,s/n
936,5,,2024-03-10 06:00:00.000000,20,normal
937,3,66.0,2024-03-10 08:36:49.864466,14,DRN OK
938,2,41.0,2024-03-10 09:48:14.849677,17,operador reseteo
939,5,124.0,2024-03-10 12:01:55.264065,10,purga completa
940,3,,2024-03-10 14:00:00.000000,21,ok
941,1,,2024-03-10 14:00:00.000000,20,
942,5,,2024-03-10 14:00:00.000000,22,s/n
943,2,,2024-03-10 14:00:00.000000,22,ok
944,3,75.0,2024-03-10 15:40:41.358685,10,ok.
945,1,32.0,2024-03-10 16:12:08.112863,14,
946,1,5.0,2024-03-10 17:14:36.695505,17,operador reseteo
947,2,56.0,2024-03-10 18:29:26.720116,13,OK
948,4,,2024-03-10 22:00:00.000000,19,normal
949,5,,2024-03-10 22:00:00.000000,20,s/n
950,5,133.0,2024-03-11 03:53:54.364984,11,
951,3,,2024-03-11 06:00:00.000000,21,ok
952,4,110.0,2024-03-11 12:42:45.011160,10,sin novedad
953,5,145.0,2024-03-11 12:57:23.997708,10,
954,4,,2024-03-11 14:00:00.000000,20,ok
955,3,76.0,2024-03-11 15:02:42.193102,12,DRN OK
956,2,47.0,2024-03-11 21:24:27.768058,14,ok.
957,4,,2024-03-11 22:00:00.000000,20,ok
958,4,83.0,2024-03-12 00:54:24.505935,13,OK
959,1,17.0,2024-03-12 02:29:36.520311,12,ok.
960,2,39.0,2024-03-12 03:48:54.968672,10,ok.
961,4,103.0,2024-03-12 05:43:24.136599,2,ver OT
962,3,,2024-03-12 06:00:00.000000,19,ok
963,4,,2024-03-12 06:00:00.000000,21,
964,5,144.0,2024-03-12 10:22:27.925842,12,DRN OK
965,4,103.0,2024-03-12 10:25:20.550350,7,
966,3,,2024-03-12 14:00:00.000000,22,s/n
967,5,,2024-03-12 14:00:00.000000,20,s/n
968,1,,2024-03-12 14:00:00.000000,22,
969,5,122.0,2024-03-12 14:46:22.895967,13,purga completa
970,2,,2024-03-12 15:30:29.348820,23,aviso proveedor externo
971,3,79.0,2024-03-12 16:59:27.615438,10,
972,3,,2024-03-12 19:11:39.321490,24,aviso proveedor externo
973,3,65.0,2024-03-12 19:17:28.215461,12,ok.
974,4,,2024-03-12 22:00:00.000000,20,
975,4,103.0,2024-03-12 22:58:15.493652,16,operador reseteo
976,1,7.0,2024-03-13 05:33:23.812777,3,por mantenimiento
977,1,,2024-03-13 06:00:00.000000,20,normal
978,5,,2024-03-13 06:00:00.000000,19,normal
979,1,11.0,2024-03-13 07:08:38.782270,12,purga completa
980,4,107.0,2024-03-13 09:40:51.296986,15,operador reseteo
981,5,,2024-03-13 14:00:00.000000,19,s/n
982,4,108.0,2024-03-13 16:19:19.624382,10,sin novedad
983,2,57.0,2024-03-13 19:01:52.119062,16,sin intervencion
984,4,102.0,2024-03-13 19:57:24.259210,10,purga completa
985,1,,2024-03-13 22:00:00.000000,21,
986,2,,2024-03-13 22:00:00.000000,22,s/n
987,4,103.0,2024-03-13 22:33:22.760183,14,OK
988,2,47.0,2024-03-13 23:41:09.829550,18,restablecida sola
989,4,99.0,2024-03-14 05:38:46.106049,13,ok.
