evento_id,activo_id,orden_id,tipo_mantenimiento,tipo_falla_id,fecha_hora_inicio,fecha_hora_fin,genero_paro_planta,descripcion
239,102,,correctivo,3.0,2025-11-23 02:51:23.686558,2025-11-23 10:14:29.078008,True,intervención según diagnóstico previo
240,103,,correctivo,3.0,2024-09-14 10:25:49.800779,2024-09-16 07:03:22.510649,True,para por alarma
241,103,,correctivo,6.0,2025-02-19 22:56:26.350154,2025-02-21 22:05:38.333071,True,s/observaciones
242,104,,correctivo,3.0,2024-05-02 15:26:09.675762,2024-05-03 07:43:56.007629,True,s/observaciones
243,104,,correctivo,3.0,2025-01-26 18:53:11.714134,2025-01-27 06:24:45.172775,True,PARADA IMPREVISTA
244,105,,correctivo,6.0,2025-03-20 19:33:39.872742,2025-03-21 04:37:10.154900,False,detectado ruido anormal
245,107,,correctivo,2.0,2025-04-06 07:37:31.209728,2025-04-06 11:55:07.826857,False,detectado ruido anormal
246,109,,correctivo,3.0,2024-04-25 12:41:49.003597,2024-04-25 14:43:07.411116,False,detectado ruido anormal
247,109,,correctivo,,2025-06-30 07:53:52.068803,2025-06-30 21:57:45.169497,False,PARADA IMPREVISTA
248,110,,correctivo,1.0,2025-02-26 02:07:21.109665,2025-02-26 13:50:31.345010,False,"falla detectada por operador, se interviene"
249,111,,correctivo,5.0,2024-03-21 16:54:19.890344,2024-03-22 03:28:10.665072,True,reparación de urgencia
250,111,,correctivo,8.0,2025-01-02 05:51:31.888087,2025-01-03 23:27:07.706180,False,para por alarma
251,111,,correctivo,,2025-01-21 00:10:46.530864,2025-01-21 11:15:56.167023,True,reparación de urgencia
252,111,,correctivo,9.0,2025-11-08 14:06:55.844477,2025-11-09 10:11:01.101436,True,pérdida reportada por turno noche
253,112,,correctivo,3.0,2024-07-24 05:20:22.466584,2024-07-25 21:11:38.815905,True,para por alarma
254,112,,correctivo,2.0,2024-10-16 19:09:37.510222,2024-10-18 17:17:56.146052,False,reparación de urgencia
255,112,,correctivo,6.0,2025-03-08 03:33:02.613310,2025-03-09 23:44:22.180589,True,falla en arranque
256,112,,correctivo,11.0,2025-04-24 05:57:02.620080,2025-04-26 02:10:03.398104,True,"falla detectada por operador, se interviene"
257,114,,correctivo,3.0,2025-03-08 11:15:33.128954,2025-03-09 03:34:37.460345,False,PARADA IMPREVISTA
258,114,,correctivo,5.0,2025-09-10 15:41:37.429206,2025-09-11 09:18:49.503751,False,s/observaciones
259,115,,correctivo,6.0,2025-03-09 03:50:53.213995,2025-03-09 11:33:45.343845,False,intervención según diagnóstico previo
260,115,,correctivo,2.0,2025-06-05 13:30:44.129671,2025-06-05 19:42:50.462084,False,falla en arranque
261,116,,correctivo,9.0,2024-01-06 02:39:28.827509,2024-01-06 10:09:22.508703,False,falla en arranque
262,116,,correctivo,9.0,2024-06-10 16:45:23.637144,2024-06-11 09:00:54.835881,True,pérdida reportada por turno noche
263,116,,correctivo,5.0,2024-06-30 07:49:40.452269,2024-06-30 22:09:12.539118,True,para por alarma
264,116,,correctivo,1.0,2025-04-03 07:32:22.982330,2025-04-03 17:45:23.202237,False,detectado ruido anormal
265,117,,correctivo,6.0,2024-05-30 09:06:47.749808,2024-06-01 05:46:53.762583,False,para por alarma
266,117,,correctivo,10.0,2025-02-16 11:03:48.743254,2025-02-17 19:20:04.843896,False,intervención según diagnóstico previo
267,117,,correctivo,6.0,2025-08-08 02:20:27.862665,2025-08-09 10:52:22.052886,True,falla en arranque
268,117,,correctivo,3.0,2025-08-11 03:38:23.744439,2025-08-11 17:07:30.144955,True,detectado ruido anormal
269,117,,correctivo,3.0,2025-09-03 05:52:02.712791,2025-09-05 00:42:39.711003,True,detectado ruido anormal
270,119,,correctivo,3.0,2024-12-20 14:39:46.829815,2024-12-20 22:21:35.619060,False,para por alarma
271,121,,correctivo,,2024-02-16 20:24:22.670076,2024-02-18 18:50:52.332859,True,reparación de urgencia
272,121,,correctivo,10.0,2024-05-12 06:11:04.164686,2024-05-12 17:39:42.754358,False,PARADA IMPREVISTA
273,121,,correctivo,2.0,2024-12-20 18:15:36.475804,2024-12-22 02:27:42.270269,False,PARADA IMPREVISTA
274,121,,correctivo,3.0,2025-10-10 22:30:17.749371,2025-10-11 15:47:01.814421,False,para por alarma
275,122,,correctivo,3.0,2024-06-26 03:53:32.346379,2024-06-26 13:12:16.615474,True,pérdida reportada por turno noche
276,122,,correctivo,2.0,2025-08-01 13:00:06.212592,2025-08-01 17:50:13.303042,False,para por alarma
277,123,,correctivo,11.0,2025-07-04 20:14:00.232019,2025-07-04 23:29:00.192148,False,detectado ruido anormal
278,124,,correctivo,2.0,2025-02-12 04:24:39.634836,2025-02-12 06:25:44.944489,True,para por alarma
279,124,,correctivo,,2025-12-13 04:28:02.388355,2025-12-13 13:45:56.933902,False,falla en arranque
280,126,,correctivo,10.0,2024-02-16 16:07:39.464054,2024-02-17 09:45:51.777628,True,reparación de urgencia
281,126,,correctivo,8.0,2024-05-31 20:48:29.283914,2024-06-01 06:49:51.804512,False,pérdida reportada por turno noche
282,126,,correctivo,8.0,2025-02-10 11:47:46.738152,2025-02-10 17:37:09.867664,False,reparación de urgencia
283,127,,correctivo,6.0,2024-01-31 15:32:56.614348,2024-02-01 02:05:10.455294,True,detectado ruido anormal
284,127,,correctivo,2.0,2024-03-17 18:16:34.269412,2024-03-18 16:34:35.205801,False,intervención según diagnóstico previo
285,127,,correctivo,13.0,2024-11-21 10:00:03.234506,2024-11-21 12:04:49.641093,True,detectado ruido anormal
286,129,,correctivo,9.0,2025-01-18 06:34:54.814243,2025-01-19 02:26:34.930375,True,PARADA IMPREVISTA
287,129,,correctivo,1.0,2025-04-26 19:23:16.849799,2025-04-27 12:17:09.185963,False,para por alarma
288,129,,correctivo,13.0,2025-05-08 02:41:27.441324,2025-05-08 16:05:37.139971,True,PARADA IMPREVISTA
289,129,,correctivo,1.0,2025-11-10 22:53:54.955312,2025-11-11 07:09:56.238795,False,intervención según diagnóstico previo
290,130,,correctivo,5.0,2024-12-09 19:14:44.750414,2024-12-10 05:55:09.917407,False,detectado ruido anormal
291,133,,correctivo,9.0,2024-01-22 23:01:56.457337,2024-01-23 14:07:01.647612,False,falla en arranque
292,133,,correctivo,1.0,2024-02-14 11:36:11.691476,2024-02-15 01:20:13.691607,False,s/observaciones
293,133,,correctivo,13.0,2025-12-21 00:48:23.901338,2025-12-21 08:52:14.197384,False,"falla detectada por operador, se interviene"
294,134,,correctivo,12.0,2025-02-16 11:41:15.251911,2025-02-16 23:19:00.608647,False,detectado ruido anormal
295,135,,correctivo,8.0,2024-02-04 14:47:57.603673,2024-02-05 07:38:33.676875,True,"falla detectada por operador, se interviene"
296,135,,correctivo,5.0,2024-02-13 07:28:09.676635,2024-02-13 12:01:04.237153,False,"falla detectada por operador, se interviene"
297,135,,correctivo,5.0,2024-02-19 14:30:12.151048,2024-02-21 07:45:57.024821,True,detectado ruido anormal
298,135,,correctivo,8.0,2024-02-26 22:39:34.183871,2024-02-27 14:45:29.570287,True,reparación de urgencia
299,135,,correctivo,10.0,2024-06-01 08:25:56.612636,2024-06-02 11:31:03.946132,True,para por alarma
300,135,,correctivo,13.0,2024-06-07 19:43:21.192330,2024-06-08 06:39:25.272035,False,PARADA IMPREVISTA
301,135,,correctivo,10.0,2025-09-19 19:05:33.377374,2025-09-21 01:02:09.954074,True,falla en arranque
302,135,,correctivo,5.0,2025-12-11 00:55:45.632746,2025-12-11 19:24:10.306981,True,para por alarma
303,136,,correctivo,9.0,2024-01-13 07:33:10.072538,2024-01-13 12:11:10.660815,False,PARADA IMPREVISTA
304,136,,correctivo,10.0,2025-03-12 21:25:29.805201,2025-03-12 22:49:27.509975,False,PARADA IMPREVISTA
305,138,,correctivo,3.0,2024-09-20 22:08:14.459193,2024-09-21 12:23:15.586570,False,intervención según diagnóstico previo
306,138,,correctivo,13.0,2024-11-25 10:32:33.106140,2024-11-25 18:26:59.387033,False,intervención según diagnóstico previo
307,139,,correctivo,2.0,2024-02-26 21:04:18.412118,2024-02-27 07:00:33.719772,False,pérdida reportada por turno noche
308,139,,correctivo,,2024-05-23 15:48:44.307228,2024-05-23 18:17:09.805109,False,"falla detectada por operador, se interviene"
309,141,,correctivo,2.0,2024-10-13 22:10:58.635213,2024-10-14 08:13:14.515439,False,falla en arranque
310,141,,correctivo,3.0,2025-10-23 01:49:21.938814,2025-10-23 09:00:14.799389,True,reparación de urgencia
311,142,,correctivo,2.0,2024-05-02 16:17:52.011754,2024-05-03 10:56:30.531255,False,s/observaciones
312,142,,correctivo,8.0,2025-09-13 00:01:25.748894,2025-09-13 02:47:44.937555,False,detectado ruido anormal
313,144,,correctivo,9.0,2024-06-02 00:09:40.243752,2024-06-02 08:30:05.628407,False,PARADA IMPREVISTA
314,145,,correctivo,10.0,2024-03-27 10:22:33.780527,2024-03-28 06:33:49.602159,False,reparación de urgencia
315,145,,correctivo,10.0,2024-10-25 10:36:41.635365,2024-10-26 04:07:36.648021,False,para por alarma
316,145,,correctivo,1.0,2025-04-19 16:14:00.422308,2025-04-20 10:38:54.199922,False,pérdida reportada por turno noche
317,146,,correctivo,5.0,2024-06-14 09:24:32.468705,2024-06-15 06:12:05.307235,True,detectado ruido anormal
318,146,,correctivo,5.0,2025-05-20 17:14:10.388440,2025-05-21 07:42:45.450187,False,detectado ruido anormal
319,146,,correctivo,9.0,2025-10-28 06:40:25.597032,2025-10-29 05:46:24.205408,False,falla en arranque
320,104,1.0,preventivo,14.0,2024-04-22 08:03:57.772671,2024-04-22 11:46:58.098185,False,"rutina realizada, todo en orden"
321,104,2.0,preventivo,14.0,2025-04-21 12:04:17.662883,2025-04-21 15:13:59.518209,False,cumplido
322,121,3.0,preventivo,14.0,2024-12-02 06:11:52.422388,2024-12-02 09:33:54.979624,False,cumplido
323,121,4.0,preventivo,14.0,2025-11-30 07:51:12.008599,2025-11-30 10:22:16.496328,False,se realizó tarea programada
324,122,5.0,preventivo,14.0,2024-04-24 11:39:05.132381,2024-04-24 15:03:06.573735,False,OK sin observaciones
325,104,7.0,preventivo,14.0,2024-02-08 09:30:34.604848,2024-02-08 14:30:18.538920,False,se realizó tarea programada
326,104,8.0,preventivo,14.0,2024-05-05 12:02:49.904063,2024-05-05 17:34:11.018371,False,cumplido
327,104,11.0,preventivo,14.0,2025-02-02 09:41:04.642770,2025-02-02 12:54:47.830710,False,tarea de rutina según plan
328,104,12.0,preventivo,14.0,2025-05-03 06:53:04.361386,2025-05-03 11:42:47.665321,False,"rutina realizada, todo en orden"
329,104,14.0,preventivo,14.0,2025-10-28 15:21:08.245935,2025-10-28 17:48:54.948552,False,OK sin observaciones
330,121,15.0,preventivo,14.0,2024-02-11 17:58:19.579326,2024-02-11 23:19:09.807544,False,OK sin observaciones
331,121,16.0,preventivo,14.0,2024-05-05 12:00:52.234569,2024-05-05 14:06:53.104338,True,se realizó tarea programada
332,121,17.0,preventivo,14.0,2024-07-30 08:42:33.628460,2024-07-30 12:59:22.485351,False,tarea de rutina según plan
333,121,18.0,preventivo,14.0,2024-11-08 10:23:09.742483,2024-11-08 12:11:05.034900,False,se realizó tarea programada
334,121,19.0,preventivo,14.0,2025-02-02 16:01:34.163217,2025-02-02 20:22:06.147490,False,OK sin observaciones
335,121,20.0,preventivo,14.0,2025-05-04 07:16:35.991106,2025-05-04 13:06:08.549213,False,se realizó tarea programada
336,121,21.0,preventivo,14.0,2025-07-31 08:35:59.087136,2025-07-31 13:37:20.915250,False,"rutina realizada, todo en orden"
337,121,22.0,preventivo,14.0,2025-10-21 06:37:17.980996,2025-10-21 11:24:03.780151,False,OK sin observaciones
338,122,24.0,preventivo,14.0,2024-04-18 08:26:16.061647,2024-04-18 11:01:33.855621,False,s/n
339,122,26.0,preventivo,14.0,2024-11-04 16:40:48.633924,2024-11-04 21:04:38.748923,False,cumplido
340,122,27.0,preventivo,14.0,2025-01-13 12:54:35.493339,2025-01-13 15:42:34.281497,False,tarea de rutina según plan
341,122,28.0,preventivo,14.0,2025-05-02 09:51:51.872322,2025-05-02 13:43:19.156746,True,tarea de rutina según plan
342,122,29.0,preventivo,14.0,2025-07-20 11:50:40.365314,2025-07-20 13:46:00.853829,False,cumplido
343,122,30.0,preventivo,14.0,2025-10-21 06:28:00.947457,2025-10-21 10:28:05.866522,False,OK sin observaciones
344,30,31.0,preventivo,14.0,2024-01-16 06:34:06.998901,2024-01-16 07:41:33.000654,False,tarea de rutina según plan
345,30,32.0,preventivo,14.0,2024-02-08 06:43:47.850276,2024-02-08 08:29:43.657040,False,pendiente revisión adicional
346,30,33.0,preventivo,14.0,2024-03-31 15:06:01.682349,2024-03-31 21:03:42.132081,False,s/n
347,30,34.0,preventivo,14.0,2024-04-19 17:12:58.315444,2024-04-19 20:35:32.048257,False,"rutina realizada, todo en orden"
348,30,35.0,preventivo,14.0,2024-05-20 15:35:32.117642,2024-05-20 21:24:06.067467,False,tarea de rutina según plan
349,30,37.0,preventivo,14.0,2024-07-20 08:00:26.981067,2024-07-20 13:52:56.309711,False,s/n
350,30,38.0,preventivo,14.0,2024-08-20 08:16:03.088598,2024-08-20 13:33:00.016614,False,tarea de rutina según plan
351,30,39.0,preventivo,14.0,2024-10-08 09:42:53.501156,2024-10-08 11:42:58.376098,False,pendiente revisión adicional
352,30,40.0,preventivo,14.0,2024-10-16 10:07:32.849858,2024-10-16 12:26:02.638339,False,OK sin observaciones
353,30,42.0,preventivo,14.0,2024-12-13 06:42:03.501197,2024-12-13 11:39:04.037042,False,OK sin observaciones
354,30,43.0,preventivo,14.0,2025-02-08 17:32:06.454324,2025-02-08 21:56:18.762286,False,cumplido
355,30,44.0,preventivo,14.0,2025-02-18 15:05:46.510792,2025-02-18 20:54:19.504921,False,OK sin observaciones
356,30,45.0,preventivo,14.0,2025-03-27 17:08:03.475340,2025-03-27 22:56:07.543421,False,"rutina realizada, todo en orden"
357,30,46.0,preventivo,14.0,2025-04-24 06:16:46.173792,2025-04-24 08:02:49.564049,False,se realizó tarea programada
358,30,47.0,preventivo,14.0,2025-05-24 09:16:54.798942,2025-05-24 10:21:35.251543,False,se realizó tarea programada
359,30,48.0,preventivo,14.0,2025-06-17 13:59:35.500714,2025-06-17 18:08:28.038211,False,s/n
360,30,49.0,preventivo,14.0,2025-07-24 06:44:20.906631,2025-07-24 09:53:36.834784,False,tarea de rutina según plan
361,30,50.0,preventivo,14.0,2025-08-20 15:13:19.934080,2025-08-20 19:21:39.471804,True,se realizó tarea programada
362,30,51.0,preventivo,14.0,2025-09-26 09:56:02.776078,2025-09-26 15:36:43.698234,False,cumplido
363,30,52.0,preventivo,14.0,2025-10-26 09:29:01.359890,2025-10-26 12:40:58.719301,True,pendiente revisión adicional
364,30,53.0,preventivo,14.0,2025-11-28 13:42:45.733594,2025-11-28 17:58:33.038479,False,s/n
365,30,54.0,preventivo,14.0,2025-12-25 08:50:06.759338,2025-12-25 11:15:06.264443,False,s/n
366,31,55.0,preventivo,14.0,2024-01-16 08:38:19.249846,2024-01-16 13:39:36.503432,False,se realizó tarea programada
367,31,56.0,preventivo,14.0,2024-02-12 14:06:39.311646,2024-02-12 16:49:46.093032,False,OK sin observaciones
368,31,57.0,preventivo,14.0,2024-03-21 11:36:16.229526,2024-03-21 14:27:27.538233,False,pendiente revisión adicional
369,31,59.0,preventivo,14.0,2024-06-01 06:14:23.132727,2024-06-01 09:19:57.682987,False,se realizó tarea programada
370,31,60.0,preventivo,14.0,2024-07-13 06:28:18.597347,2024-07-13 12:24:22.656993,False,cumplido
371,31,61.0,preventivo,14.0,2024-07-18 12:11:25.127721,2024-07-18 15:48:22.151014,False,pendiente revisión adicional
372,31,62.0,preventivo,14.0,2024-08-19 08:18:27.966540,2024-08-19 10:01:28.267804,False,OK sin observaciones
373,31,63.0,preventivo,14.0,2024-09-22 15:45:17.511020,2024-09-22 21:09:39.708902,False,OK sin observaciones
374,31,64.0,preventivo,14.0,2024-11-10 10:38:11.354047,2024-11-10 13:36:57.782270,False,s/n
375,31,65.0,preventivo,14.0,2024-11-24 08:36:50.571009,2024-11-24 13:56:53.728132,False,tarea de rutina según plan
376,31,66.0,preventivo,14.0,2024-12-20 15:56:37.587030,2024-12-20 17:38:16.911992,False,pendiente revisión adicional
377,31,67.0,preventivo,14.0,2025-01-25 11:57:54.316590,2025-01-25 14:16:58.210518,False,cumplido
378,31,68.0,preventivo,14.0,2025-02-24 08:13:40.412451,2025-02-24 10:10:56.345089,False,OK sin observaciones
379,31,69.0,preventivo,14.0,2025-04-02 16:30:32.227907,2025-04-02 18:59:08.124276,False,"rutina realizada, todo en orden"
380,31,70.0,preventivo,14.0,2025-05-04 13:07:12.293418,2025-05-04 19:03:55.696249,False,tarea de rutina según plan
381,31,71.0,preventivo,14.0,2025-05-26 14:20:15.287046,2025-05-26 16:42:24.557604,False,cumplido
382,31,72.0,preventivo,14.0,2025-06-28 07:43:12.383995,2025-06-28 13:29:21.682014,False,pendiente revisión adicional
383,31,73.0,preventivo,14.0,2025-07-24 06:39:26.241439,2025-07-24 08:21:15.394335,False,cumplido
384,31,74.0,preventivo,14.0,2025-08-23 08:48:38.549212,2025-08-23 11:40:15.960619,False,tarea de rutina según plan
385,31,77.0,preventivo,14.0,2025-11-30 08:51:09.261016,2025-11-30 09:55:23.539364,False,pendiente revisión adicional
386,31,78.0,preventivo,14.0,2025-12-29 10:17:07.393743,2025-12-29 15:32:41.015146,False,se realizó tarea programada
387,103,79.0,preventivo,14.0,2024-01-30 07:56:20.196573,2024-01-30 12:00:00.217360,False,OK sin observaciones
388,103,80.0,preventivo,14.0,2024-03-12 12:34:44.997967,2024-03-12 14:49:55.957706,False,cumplido
389,103,81.0,preventivo,14.0,2024-04-09 09:46:42.750262,2024-04-09 15:17:25.408827,False,se realizó tarea programada
390,103,82.0,preventivo,14.0,2024-05-09 16:51:44.049169,2024-05-09 20:24:59.837856,False,OK sin observaciones
391,103,83.0,preventivo,14.0,2024-06-08 09:45:35.657759,2024-06-08 14:59:38.665709,False,s/n
392,103,84.0,preventivo,14.0,2024-07-07 17:05:44.889489,2024-07-07 20:29:54.967523,False,cumplido
393,103,85.0,preventivo,14.0,2024-08-04 17:23:42.851453,2024-08-04 21:44:25.525195,False,"rutina realizada, todo en orden"
394,103,88.0,preventivo,14.0,2024-12-03 14:26:38.029957,2024-12-03 16:15:05.943033,False,tarea de rutina según plan
395,103,89.0,preventivo,14.0,2024-12-14 16:55:15.873922,2024-12-14 18:49:34.051234,False,"rutina realizada, todo en orden"
396,103,90.0,preventivo,14.0,2025-01-09 10:52:45.039808,2025-01-09 15:07:30.802286,False,s/n
397,103,91.0,preventivo,14.0,2025-02-09 14:45:04.517735,2025-02-09 17:17:58.254275,False,cumplido
398,103,92.0,preventivo,14.0,2025-03-14 08:08:15.395010,2025-03-14 09:38:32.516597,False,se realizó tarea programada
399,103,93.0,preventivo,14.0,2025-04-08 13:05:34.553052,2025-04-08 17:12:06.884540,False,se realizó tarea programada
400,103,94.0,preventivo,14.0,2025-05-11 09:40:12.168786,2025-05-11 15:12:25.642145,False,tarea de rutina según plan
401,103,96.0,preventivo,14.0,2025-07-18 15:14:59.004175,2025-07-18 18:45:04.685235,False,s/n
402,103,98.0,preventivo,14.0,2025-10-05 15:34:42.751573,2025-10-05 21:00:49.453939,False,"rutina realizada, todo en orden"
403,103,99.0,preventivo,14.0,2025-10-11 15:34:52.270643,2025-10-11 21:07:27.390548,False,tarea de rutina según plan
404,103,100.0,preventivo,14.0,2025-11-15 06:14:39.918063,2025-11-15 09:45:34.742550,False,OK sin observaciones
405,103,101.0,preventivo,14.0,2025-12-21 06:24:06.490181,2025-12-21 09:19:00.453140,False,tarea de rutina según plan
406,124,102.0,preventivo,14.0,2024-01-01 10:59:17.297942,2024-01-01 13:14:17.059515,False,se realizó tarea programada
407,124,103.0,preventivo,14.0,2024-02-08 16:53:32.463033,2024-02-08 18:14:52.036178,False,"rutina realizada, todo en orden"
408,124,104.0,preventivo,14.0,2024-03-28 10:45:22.744827,2024-03-28 14:57:00.344831,True,s/n
409,124,105.0,preventivo,14.0,2024-04-09 17:32:39.020517,2024-04-09 22:04:42.125646,False,"rutina realizada, todo en orden"
410,124,106.0,preventivo,14.0,2024-05-15 17:49:48.858259,2024-05-15 22:06:00.627855,False,pendiente revisión adicional
411,124,107.0,preventivo,14.0,2024-06-05 17:01:32.073297,2024-06-05 22:03:35.093346,False,OK sin observaciones
412,124,108.0,preventivo,14.0,2024-07-06 14:41:02.904140,2024-07-06 18:26:45.358606,False,s/n
413,124,109.0,preventivo,14.0,2024-08-30 08:06:00.214371,2024-08-30 09:36:42.734895,False,pendiente revisión adicional
414,124,110.0,preventivo,14.0,2024-09-06 15:00:46.706133,2024-09-06 16:57:47.802092,False,pendiente revisión adicional
